"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","participant_id","list_name","rt","stimulus","response","texture"
"true","false","[]","[]","[]","preload","0","4","0.0-0.0","b8qb4mq47v","5","textures_list3","","","",""
"","","","","","html-button-response","1","7011","0.0-1.0","b8qb4mq47v","5","textures_list3","7005","<div style='text-align:center; font-size:20px; line-height:25px; width: 1200px;'>
                Welcome to our experiment! <br>
                <br>At the bottom of this screen, you will see a button that says 'Begin Experiment.
                <br>Please only click that button when you are ready to complete the 25 minute experiment in one sitting. <br>
                <br> Once you click that button, it will not be possible to restart the experiment. <br><br>","0",""
"true","","","","","fullscreen","2","9710","0.0-2.0","b8qb4mq47v","5","textures_list3","1693","","",""
"","","","","","html-button-response","3","235991","0.0-3.0","b8qb4mq47v","5","textures_list3","226279","
        <div style=""width:100%; display:flex; justify-content:center; align-items: flex-start; height: auto; flex-direction: column; margin-top: 80px; margin-bottom: 50px;"">

            <!-- Centered Header Text -->
            <div style=""width:1200px; text-align:left; font-size:24px; margin-top:-250px; margin-left: 80px;"">
                During this experiment, you will be presented with a series of texture tiles.
                <br><br> Some of the textures will feel very 'uniform,' which means they feel similar across the whole tile.
                <br> Some of the textures will feel very 'non-uniform,' which means they feel different in different parts of the tile.
                <br><br> During this experiment, you will feel a series of textures, one at a time, like the ones in front of you now. Please take a moment to feel all of the textures in front of you.
                <br><br> Your task is to rate how uniform the texture appears on a scale from 1 indicating they are 'not at all uniform' to 7 indicating they are 'very much uniform'.
                <br><br> So you know what 'very much uniform' and 'not at all uniform' means to you in the context of these textures, please think about which textures in front of you, you consider 'very much uniform,' and which textures you consider 'not at all uniform.'
                <br><br> You will be asked to rate each texture on its uniformity by verbally stating a number on a scale from 1 to 7.
                <br><br> Please be sure to feel the entire texture tile as you make your rating.
                <br><br> Do you have any questions before we begin?
            </div>
        ","0",""
"","","","","","html-keyboard-response","4","253994","0.0-4.0","b8qb4mq47v","5","textures_list3","18001","<p>You have been assigned to <strong>textures_list3</strong>.</p>
               <p>Press any key to begin the experiment.</p>"," ",""
"","","","","","survey-text","5","285836","0.0-5.0","b8qb4mq47v","5","textures_list3","31833","","{""Q0"":""2""}","D61"
"","","","","","survey-text","6","309621","0.0-6.0","b8qb4mq47v","5","textures_list3","23780","","{""Q0"":""5""}","D77"
"","","","","","survey-text","7","330887","0.0-7.0","b8qb4mq47v","5","textures_list3","21264","","{""Q0"":""7""}","D55"
"","","","","","survey-text","8","353420","0.0-8.0","b8qb4mq47v","5","textures_list3","22530","","{""Q0"":""5""}","D48"
"","","","","","survey-text","9","378867","0.0-9.0","b8qb4mq47v","5","textures_list3","25444","","{""Q0"":""4""}","D13"
"","","","","","survey-text","10","394834","0.0-10.0","b8qb4mq47v","5","textures_list3","15965","","{""Q0"":""7""}","D41"
"","","","","","survey-text","11","417302","0.0-11.0","b8qb4mq47v","5","textures_list3","22463","","{""Q0"":""6""}","D47*"
"","","","","","survey-text","12","433846","0.0-12.0","b8qb4mq47v","5","textures_list3","16541","","{""Q0"":""7""}","D52"
"","","","","","survey-text","13","459452","0.0-13.0","b8qb4mq47v","5","textures_list3","25604","","{""Q0"":""5""}","D108"
