"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","participant_id","list_name","rt","stimulus","response","texture"
"","","","","","survey-text","10","557802","0.0-10.0","fbzyfksovy","22","textures_list2","33446","","{""Q0"":""1""}","D71"
"","","","","","survey-text","11","593370","0.0-11.0","fbzyfksovy","22","textures_list2","35566","","{""Q0"":""3""}","D28"
"","","","","","survey-text","12","627058","0.0-12.0","fbzyfksovy","22","textures_list2","33686","","{""Q0"":""2""}","D103"
"","","","","","survey-text","13","667633","0.0-13.0","fbzyfksovy","22","textures_list2","40574","","{""Q0"":""2""}","D12"
"","","","","","survey-text","14","713449","0.0-14.0","fbzyfksovy","22","textures_list2","45814","","{""Q0"":""3""}","D59"
"","","","","","survey-text","15","747057","0.0-15.0","fbzyfksovy","22","textures_list2","33606","","{""Q0"":""6""}","D17"
"","","","","","survey-text","16","784313","0.0-16.0","fbzyfksovy","22","textures_list2","37254","","{""Q0"":""7""}","D16"
"","","","","","survey-text","17","836018","0.0-17.0","fbzyfksovy","22","textures_list2","51704","","{""Q0"":""3""}","D31*"
"","","","","","survey-text","18","878336","0.0-18.0","fbzyfksovy","22","textures_list2","42317","","{""Q0"":""5""}","D65"
"","","","","","survey-text","19","935216","0.0-19.0","fbzyfksovy","22","textures_list2","56878","","{""Q0"":""3""}","D54"
"","","","","","survey-text","20","977623","0.0-20.0","fbzyfksovy","22","textures_list2","42406","","{""Q0"":""1""}","D99*"
"","","","","","survey-text","21","1028639","0.0-21.0","fbzyfksovy","22","textures_list2","51014","","{""Q0"":""6""}","D75"
"","","","","","survey-text","22","1066167","0.0-22.0","fbzyfksovy","22","textures_list2","37526","","{""Q0"":""2""}","D73"
"","","","","","survey-text","23","1107095","0.0-23.0","fbzyfksovy","22","textures_list2","40926","","{""Q0"":""4""}","D87"
"","","","","","survey-text","24","1145678","0.0-24.0","fbzyfksovy","22","textures_list2","38582","","{""Q0"":""3""}","D56"
"","","","","","survey-text","25","1186518","0.0-25.0","fbzyfksovy","22","textures_list2","40838","","{""Q0"":""2""}","D5"
"","","","","","survey-text","26","1214966","0.0-26.0","fbzyfksovy","22","textures_list2","28446","","{""Q0"":""2""}","D91*"
"","","","","","survey-text","27","1265854","0.0-27.0","fbzyfksovy","22","textures_list2","50886","","{""Q0"":""2""}","D45"
"","","","","","survey-text","28","1308597","0.0-28.0","fbzyfksovy","22","textures_list2","42742","","{""Q0"":""5""}","D33"
"","","","","","survey-text","29","1362477","0.0-29.0","fbzyfksovy","22","textures_list2","53878","","{""Q0"":""4""}","D32"
"","","","","","survey-text","30","1398901","0.0-30.0","fbzyfksovy","22","textures_list2","36422","","{""Q0"":""2""}","D101"
"","","","","","survey-text","31","1454877","0.0-31.0","fbzyfksovy","22","textures_list2","55975","","{""Q0"":""7""}","D102*"
"","","","","","survey-text","32","1509012","0.0-32.0","fbzyfksovy","22","textures_list2","54134","","{""Q0"":""3""}","D84"
"","","","","","survey-text","33","1567780","0.0-33.0","fbzyfksovy","22","textures_list2","58766","","{""Q0"":""2""}","D74"
"","","","","","survey-text","34","1607412","0.0-34.0","fbzyfksovy","22","textures_list2","39630","","{""Q0"":""2""}","D63"
"","","","","","survey-text","35","1664051","0.0-35.0","fbzyfksovy","22","textures_list2","56638","","{""Q0"":""6""}","D11"
"","","","","","survey-text","36","1711683","0.0-36.0","fbzyfksovy","22","textures_list2","47630","","{""Q0"":""2""}","D97"
"","","","","","survey-text","37","1757619","0.0-37.0","fbzyfksovy","22","textures_list2","45934","","{""Q0"":""3""}","D112"
"","","","","","survey-text","38","1803426","0.0-38.0","fbzyfksovy","22","textures_list2","45806","","{""Q0"":""6""}","D105"
"","","","","","survey-text","39","1850730","0.0-39.0","fbzyfksovy","22","textures_list2","47302","","{""Q0"":""4""}","D93"
"","","","","","survey-text","40","1906794","0.0-40.0","fbzyfksovy","22","textures_list2","56062","","{""Q0"":""6""}","D24"
"","","","","","survey-text","41","1946729","0.0-41.0","fbzyfksovy","22","textures_list2","39934","","{""Q0"":""7""}","D57"
