"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","participant_id","list_name","rt","stimulus","response","texture"
"true","false","[]","[]","[]","preload","0","2","0.0-0.0","57ksogga4k","21","textures_list1","","","",""
"","","","","","html-button-response","1","40429","0.0-1.0","57ksogga4k","21","textures_list1","40426","<div style='text-align:center; font-size:20px; line-height:25px; width: 1200px;'>
                Welcome to our experiment! <br>
                <br>At the bottom of this screen, you will see a button that says 'Begin Experiment.
                <br>Please only click that button when you are ready to complete the 25 minute experiment in one sitting. <br>
                <br> Once you click that button, it will not be possible to restart the experiment. <br><br>","0",""
"true","","","","","fullscreen","2","48978","0.0-2.0","57ksogga4k","21","textures_list1","7543","","",""
"","","","","","html-button-response","3","187580","0.0-3.0","57ksogga4k","21","textures_list1","138602","
        <div style=""width:100%; display:flex; justify-content:center; align-items: flex-start; height: auto; flex-direction: column; margin-top: 80px; margin-bottom: 50px;"">

            <!-- Centered Header Text -->
            <div style=""width:1200px; text-align:left; font-size:24px; margin-top: auto; margin-left: 80px;"">
                During this experiment, you will be presented with a series of texture tiles like this one (hold up smooth tile to show them).
                <br><br> In front of you is a box with 9 texture tiles layed out in 3 rows of three. Please take a moment to feel each of these texture tiles as I explain your task.
                <br><br> During this experiment, you will feel a series of textures, one at a time, like the ones you are feeling now.
                <br><br> Some of the textures will feel very 'uniform,' which means they feel similar across the whole surface of the tile.
                <br> And some of the textures will feel very 'non-uniform,' which means they feel different in different parts of the tile.
                <br><br> Your task is to rate how uniform the texture feels on a scale from 1 indicating they are 'not at all uniform' to 7 indicating they are 'very much uniform'.
                <br><br> So you know what 'very much uniform' and 'not at all uniform' means to you in the context of these textures, please think about which textures in front of you, you consider 'very much uniform,' and which textures you consider 'not at all uniform.'
                <br><br> You will be asked to rate each texture on its uniformity by verbally stating a number on a scale from 1 to 7. Please make your rating based on your initial intuitions for each texture.
                <br><br> Please be sure to feel the entire texture tile as you make your ratings and use the full range of the scale in your ratings.
                <br><br> Do you have any questions before we begin?
            </div>
        ","0",""
"","","","","","html-keyboard-response","4","203588","0.0-4.0","57ksogga4k","21","textures_list1","16007","<p>You have been assigned to <strong>textures_list1</strong>.</p>
               <p>Press any key to begin the experiment.</p>"," ",""
"","","","","","survey-text","5","237965","0.0-5.0","57ksogga4k","21","textures_list1","34374","","{""Q0"":""2""}","D106"
"","","","","","survey-text","6","256404","0.0-6.0","57ksogga4k","21","textures_list1","18437","","{""Q0"":""4""}","D111"
"","","","","","survey-text","7","270436","0.0-7.0","57ksogga4k","21","textures_list1","14030","","{""Q0"":""2""}","D42"
"","","","","","survey-text","8","284755","0.0-8.0","57ksogga4k","21","textures_list1","14318","","{""Q0"":""7""}","D36"
"","","","","","survey-text","9","299739","0.0-9.0","57ksogga4k","21","textures_list1","14982","","{""Q0"":""5""}","D94"
"","","","","","survey-text","10","314099","0.0-10.0","57ksogga4k","21","textures_list1","14358","","{""Q0"":""6""}","D83"
"","","","","","survey-text","11","326347","0.0-11.0","57ksogga4k","21","textures_list1","12246","","{""Q0"":""7""}","D78"
"","","","","","survey-text","12","344779","0.0-12.0","57ksogga4k","21","textures_list1","18431","","{""Q0"":""4""}","D62"
"","","","","","survey-text","13","358979","0.0-13.0","57ksogga4k","21","textures_list1","14198","","{""Q0"":""6""}","D26"
"","","","","","survey-text","14","377291","0.0-14.0","57ksogga4k","21","textures_list1","18310","","{""Q0"":""4""}","D35"
"","","","","","survey-text","15","389579","0.0-15.0","57ksogga4k","21","textures_list1","12287","","{""Q0"":""6""}","D88"
"","","","","","survey-text","16","405515","0.0-16.0","57ksogga4k","21","textures_list1","15934","","{""Q0"":""6""}","D70"
"","","","","","survey-text","17","417643","0.0-17.0","57ksogga4k","21","textures_list1","12126","","{""Q0"":""7""}","D104"
"","","","","","survey-text","18","431051","0.0-18.0","57ksogga4k","21","textures_list1","13406","","{""Q0"":""5""}","D89"
"","","","","","survey-text","19","445220","0.0-19.0","57ksogga4k","21","textures_list1","14168","","{""Q0"":""7""}","D68"
