"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","participant_id","list_name","rt","stimulus","response","texture"
"","","","","","survey-text","13","356468","0.0-13.0","23ahc0uf71","33","textures_list1","16966","","{""Q0"":""6""}","D79"
"","","","","","survey-text","14","368364","0.0-14.0","23ahc0uf71","33","textures_list1","11894","","{""Q0"":""3""}","D111"
"","","","","","survey-text","15","383060","0.0-15.0","23ahc0uf71","33","textures_list1","14694","","{""Q0"":""3""}","D86"
"","","","","","survey-text","16","398588","0.0-16.0","23ahc0uf71","33","textures_list1","15527","","{""Q0"":""6""}","D49"
"","","","","","survey-text","17","411900","0.0-17.0","23ahc0uf71","33","textures_list1","13310","","{""Q0"":""2""}","D43*"
"","","","","","survey-text","18","423372","0.0-18.0","23ahc0uf71","33","textures_list1","11470","","{""Q0"":""5""}","D6*"
"","","","","","survey-text","19","436396","0.0-19.0","23ahc0uf71","33","textures_list1","13022","","{""Q0"":""3""}","D69"
"","","","","","survey-text","20","448708","0.0-20.0","23ahc0uf71","33","textures_list1","12310","","{""Q0"":""2""}","D80"
"","","","","","survey-text","21","461355","0.0-21.0","23ahc0uf71","33","textures_list1","12646","","{""Q0"":""3""}","D3*"
"","","","","","survey-text","22","476115","0.0-22.0","23ahc0uf71","33","textures_list1","14758","","{""Q0"":""2""}","D88"
"","","","","","survey-text","23","488283","0.0-23.0","23ahc0uf71","33","textures_list1","12166","","{""Q0"":""3""}","D83"
"","","","","","survey-text","24","499699","0.0-24.0","23ahc0uf71","33","textures_list1","11414","","{""Q0"":""4""}","D81"
"","","","","","survey-text","25","511155","0.0-25.0","23ahc0uf71","33","textures_list1","11454","","{""Q0"":""2""}","D26"
"","","","","","survey-text","26","527115","0.0-26.0","23ahc0uf71","33","textures_list1","15958","","{""Q0"":""4""}","D2"
"","","","","","survey-text","27","540571","0.0-27.0","23ahc0uf71","33","textures_list1","13454","","{""Q0"":""2""}","D68"
"","","","","","survey-text","28","555019","0.0-28.0","23ahc0uf71","33","textures_list1","14446","","{""Q0"":""4""}","D18"
"","","","","","survey-text","29","569875","0.0-29.0","23ahc0uf71","33","textures_list1","14854","","{""Q0"":""4""}","D25"
"","","","","","survey-text","30","584323","0.0-30.0","23ahc0uf71","33","textures_list1","14446","","{""Q0"":""6""}","D66"
"","","","","","survey-text","31","599115","0.0-31.0","23ahc0uf71","33","textures_list1","14790","","{""Q0"":""6""}","D8"
"","","","","","survey-text","32","616354","0.0-32.0","23ahc0uf71","33","textures_list1","17238","","{""Q0"":""3""}","D94"
"","","","","","survey-text","33","630066","0.0-33.0","23ahc0uf71","33","textures_list1","13710","","{""Q0"":""6""}","D104"
"","","","","","survey-text","34","645098","0.0-34.0","23ahc0uf71","33","textures_list1","15030","","{""Q0"":""3""}","D42"
"","","","","","survey-text","35","665890","0.0-35.0","23ahc0uf71","33","textures_list1","20790","","{""Q0"":""5""}","D78"
"","","","","","survey-text","36","675754","0.0-36.0","23ahc0uf71","33","textures_list1","9862","","{""Q0"":""1""}","D72"
"","","","","","survey-text","37","687658","0.0-37.0","23ahc0uf71","33","textures_list1","11902","","{""Q0"":""1""}","D64"
"","","","","","survey-text","38","701530","0.0-38.0","23ahc0uf71","33","textures_list1","13870","","{""Q0"":""3""}","D62"
"","","","","","survey-text","39","720834","0.0-39.0","23ahc0uf71","33","textures_list1","19302","","{""Q0"":""7""}","D21"
"","","","","","survey-text","40","734874","0.0-40.0","23ahc0uf71","33","textures_list1","14038","","{""Q0"":""4""}","D110"
"","","","","","survey-text","41","747426","0.0-41.0","23ahc0uf71","33","textures_list1","12550","","{""Q0"":""7""}","D34"
"","","","","","survey-text","42","763138","0.0-42.0","23ahc0uf71","33","textures_list1","15710","","{""Q0"":""4""}","D106"
