"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","participant_id","list_name","rt","stimulus","response","texture"
"","","","","","survey-text","22","426503","0.0-22.0","4a1xatosgb","20","textures_list3","18700","","{""Q0"":""2.5""}","D82"
"","","","","","survey-text","23","443532","0.0-23.0","4a1xatosgb","20","textures_list3","17027","","{""Q0"":""4""}","D47*"
"","","","","","survey-text","24","454649","0.0-24.0","4a1xatosgb","20","textures_list3","11115","","{""Q0"":""5.5""}","D39"
"","","","","","survey-text","25","469058","0.0-25.0","4a1xatosgb","20","textures_list3","14407","","{""Q0"":""1.5""}","D22"
"","","","","","survey-text","26","484819","0.0-26.0","4a1xatosgb","20","textures_list3","15759","","{""Q0"":""5.5""}","D52"
"","","","","","survey-text","27","494588","0.0-27.0","4a1xatosgb","20","textures_list3","9765","","{""Q0"":""5""}","D50"
"","","","","","survey-text","28","503541","0.0-28.0","4a1xatosgb","20","textures_list3","8952","","{""Q0"":""6""}","D38"
"","","","","","survey-text","29","514899","0.0-29.0","4a1xatosgb","20","textures_list3","11357","","{""Q0"":""5.8""}","D85"
"","","","","","survey-text","30","529120","0.0-30.0","4a1xatosgb","20","textures_list3","14220","","{""Q0"":""5.5""}","D76"
"","","","","","survey-text","31","540410","0.0-31.0","4a1xatosgb","20","textures_list3","11289","","{""Q0"":""5""}","D100"
"","","","","","survey-text","32","549445","0.0-32.0","4a1xatosgb","20","textures_list3","9033","","{""Q0"":""5""}","D37"
"","","","","","survey-text","33","562493","0.0-33.0","4a1xatosgb","20","textures_list3","13047","","{""Q0"":""2.7""}","D67"
"","","","","","survey-text","34","575925","0.0-34.0","4a1xatosgb","20","textures_list3","13430","","{""Q0"":""3""}","D23"
"","","","","","survey-text","35","592255","0.0-35.0","4a1xatosgb","20","textures_list3","16329","","{""Q0"":""4.5""}","D46"
"","","","","","survey-text","36","604577","0.0-36.0","4a1xatosgb","20","textures_list3","12320","","{""Q0"":""3""}","D98"
"","","","","","survey-text","37","615171","0.0-37.0","4a1xatosgb","20","textures_list3","10592","","{""Q0"":""4""}","D41"
"","","","","","survey-text","38","628332","0.0-38.0","4a1xatosgb","20","textures_list3","13160","","{""Q0"":""5.8""}","D1"
"","","","","","survey-text","39","638623","0.0-39.0","4a1xatosgb","20","textures_list3","10290","","{""Q0"":""7""}","D48"
"","","","","","survey-text","40","649636","0.0-40.0","4a1xatosgb","20","textures_list3","11011","","{""Q0"":""5""}","D109"
"","","","","","survey-text","41","664896","0.0-41.0","4a1xatosgb","20","textures_list3","15259","","{""Q0"":""5.8""}","D108"
