"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","participant_id","list_name","rt","stimulus","response","texture"
"true","false","[]","[]","[]","preload","0","1","0.0-0.0","m34aha4a8b","41","textures_list3","","","",""
"","","","","","html-button-response","1","2078","0.0-1.0","m34aha4a8b","41","textures_list3","2076","<div style='text-align:center; font-size:20px; line-height:25px; width: 1200px;'>
                Welcome to our experiment! <br>
                <br>At the bottom of this screen, you will see a button that says 'Begin Experiment.
                <br>Please only click that button when you are ready to complete the 25 minute experiment in one sitting. <br>
                <br> Once you click that button, it will not be possible to restart the experiment. <br><br>","0",""
"true","","","","","fullscreen","2","4011","0.0-2.0","m34aha4a8b","41","textures_list3","927","","",""
"","","","","","html-button-response","3","146621","0.0-3.0","m34aha4a8b","41","textures_list3","142610","
        <div style=""width:100%; display:flex; justify-content:center; align-items: flex-start; height: auto; flex-direction: column; margin-top: 80px; margin-bottom: 50px;"">

            <!-- Centered Header Text -->
            <div style=""width:1200px; text-align:left; font-size:24px; margin-top: auto; margin-left: 80px;"">
                During this experiment, you will be presented with a series of texture tiles like this one (hold up smooth tile to show them).
                <br><br> In front of you is a box with 9 texture tiles layed out in 3 rows of three. Please take a moment to feel each of these texture tiles as I explain your task.
                <br><br> During this experiment, you will feel a series of textures, one at a time, like the ones you are feeling now.
                <br><br> Some of the textures will feel very 'uniform,' which means they feel similar across the whole surface of the tile.
                <br> And some of the textures will feel very 'non-uniform,' which means they feel different in different parts of the tile.
                <br><br> Your task is to rate how uniform the texture feels on a scale from 1 indicating they are 'not at all uniform' to 7 indicating they are 'very much uniform'.
                <br><br> So you know what 'very much uniform' and 'not at all uniform' means to you in the context of these textures, please think about which textures in front of you, you consider 'very much uniform,' and which textures you consider 'not at all uniform.'
                <br><br> You will be asked to rate each texture on its uniformity by verbally stating a number on a scale from 1 to 7. Please make your rating based on your initial intuitions for each texture.
                <br><br> Please be sure to feel the entire texture tile as you make your ratings and use the full range of the scale in your ratings.
                <br><br> Do you have any questions before we begin?
            </div>
        ","0",""
"","","","","","html-keyboard-response","4","148085","0.0-4.0","m34aha4a8b","41","textures_list3","1463","<p>You have been assigned to <strong>textures_list3</strong>.</p>
               <p>Press any key to begin the experiment.</p>","enter",""
"","","","","","survey-text","5","174886","0.0-5.0","m34aha4a8b","41","textures_list3","26799","","{""Q0"":""5""}","D39"
"","","","","","survey-text","6","192934","0.0-6.0","m34aha4a8b","41","textures_list3","18046","","{""Q0"":""5""}","D47*"
"","","","","","survey-text","7","212269","0.0-7.0","m34aha4a8b","41","textures_list3","19334","","{""Q0"":""2""}","D37"
"","","","","","survey-text","8","227661","0.0-8.0","m34aha4a8b","41","textures_list3","15390","","{""Q0"":""4""}","D19"
"","","","","","survey-text","9","253389","0.0-9.0","m34aha4a8b","41","textures_list3","25727","","{""Q0"":""6""}","D55"
"","","","","","survey-text","10","274509","0.0-10.0","m34aha4a8b","41","textures_list3","21118","","{""Q0"":""3""}","D29"
"","","","","","survey-text","11","298725","0.0-11.0","m34aha4a8b","41","textures_list3","24214","","{""Q0"":""1""}","D95"
"","","","","","survey-text","12","320677","0.0-12.0","m34aha4a8b","41","textures_list3","21950","","{""Q0"":""5""}","D46"
"","","","","","survey-text","13","371012","0.0-13.0","m34aha4a8b","41","textures_list3","50335","","{""Q0"":""4""}","D1"
"","","","","","survey-text","14","387444","0.0-14.0","m34aha4a8b","41","textures_list3","16430","","{""Q0"":""3""}","D15"
"","","","","","survey-text","15","409196","0.0-15.0","m34aha4a8b","41","textures_list3","21750","","{""Q0"":""5""}","D10"
"","","","","","survey-text","16","428796","0.0-16.0","m34aha4a8b","41","textures_list3","19598","","{""Q0"":""7""}","D48"
"","","","","","survey-text","17","438692","0.0-17.0","m34aha4a8b","41","textures_list3","9894","","{""Q0"":""7""}","D38"
"","","","","","survey-text","18","465948","0.0-18.0","m34aha4a8b","41","textures_list3","27254","","{""Q0"":""3""}","D82"
"","","","","","survey-text","19","476748","0.0-19.0","m34aha4a8b","41","textures_list3","10798","","{""Q0"":""1""}","D98"
"","","","","","survey-text","20","491100","0.0-20.0","m34aha4a8b","41","textures_list3","14350","","{""Q0"":""2""}","D107"
"","","","","","survey-text","21","505355","0.0-21.0","m34aha4a8b","41","textures_list3","14254","","{""Q0"":""4""}","D61"
"","","","","","survey-text","22","521891","0.0-22.0","m34aha4a8b","41","textures_list3","16534","","{""Q0"":""3""}","D13"
