"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","participant_id","list_name","rt","stimulus","response","texture"
"true","false","[]","[]","[]","preload","0","0","0.0-0.0","1k2n93al72","10","textures_list2","","","",""
"","","","","","html-button-response","1","2896","0.0-1.0","1k2n93al72","10","textures_list2","2894","<div style='text-align:center; font-size:20px; line-height:25px; width: 1200px;'>
                Welcome to our experiment! <br>
                <br>At the bottom of this screen, you will see a button that says 'Begin Experiment.
                <br>Please only click that button when you are ready to complete the 25 minute experiment in one sitting. <br>
                <br> Once you click that button, it will not be possible to restart the experiment. <br><br>","0",""
"true","","","","","fullscreen","2","4850","0.0-2.0","1k2n93al72","10","textures_list2","949","","",""
"","","","","","html-button-response","3","308632","0.0-3.0","1k2n93al72","10","textures_list2","303781","
        <div style=""width:100%; display:flex; justify-content:center; align-items: flex-start; height: auto; flex-direction: column; margin-top: 80px; margin-bottom: 50px;"">

            <!-- Centered Header Text -->
            <div style=""width:1200px; text-align:left; font-size:24px; margin-top: auto; margin-left: 80px;"">
                During this experiment, you will be presented with a series of texture tiles like this one (hold up smooth tile to show them).
                <br><br> In front of you is a box with 9 texture tiles layed out in 3 rows of three. Please take a moment to feel each of these texture tiles as I explain your task.
                <br><br> During this experiment, you will feel a series of textures, one at a time, like the ones you are feeling now.
                <br><br> Some of the textures will feel very 'uniform,' which means they feel similar across the whole surface of the tile.
                <br> And some of the textures will feel very 'non-uniform,' which means they feel different in different parts of the tile.
                <br><br> Your task is to rate how uniform the texture feels on a scale from 1 indicating they are 'not at all uniform' to 7 indicating they are 'very much uniform'.
                <br><br> So you know what 'very much uniform' and 'not at all uniform' means to you in the context of these textures, please think about which textures in front of you, you consider 'very much uniform,' and which textures you consider 'not at all uniform.'
                <br><br> You will be asked to rate each texture on its uniformity by verbally stating a number on a scale from 1 to 7. Please make your rating based on your initial intuitions for each texture.
                <br><br> Please be sure to feel the entire texture tile as you make your ratings and use the full range of the scale in your ratings.
                <br><br> Do you have any questions before we begin?
            </div>
        ","0",""
"","","","","","html-keyboard-response","4","311380","0.0-4.0","1k2n93al72","10","textures_list2","2747","<p>You have been assigned to <strong>textures_list2</strong>.</p>
               <p>Press any key to begin the experiment.</p>","1",""
"","","","","","survey-text","5","342003","0.0-5.0","1k2n93al72","10","textures_list2","30619","","{""Q0"":""2""}","D105"
"","","","","","survey-text","6","360098","0.0-6.0","1k2n93al72","10","textures_list2","18094","","{""Q0"":""4""}","D74"
"","","","","","survey-text","7","372715","0.0-7.0","1k2n93al72","10","textures_list2","12616","","{""Q0"":""3""}","D97"
"","","","","","survey-text","8","391582","0.0-8.0","1k2n93al72","10","textures_list2","18864","","{""Q0"":""3""}","D28"
"","","","","","survey-text","9","408332","0.0-9.0","1k2n93al72","10","textures_list2","16749","","{""Q0"":""6""}","D24"
"","","","","","survey-text","10","426038","0.0-10.0","1k2n93al72","10","textures_list2","17703","","{""Q0"":""4""}","D31*"
"","","","","","survey-text","11","447432","0.0-11.0","1k2n93al72","10","textures_list2","21393","","{""Q0"":""5""}","D75"
"","","","","","survey-text","12","462018","0.0-12.0","1k2n93al72","10","textures_list2","14584","","{""Q0"":""6""}","D101"
"","","","","","survey-text","13","480368","0.0-13.0","1k2n93al72","10","textures_list2","18348","","{""Q0"":""1""}","D91*"
"","","","","","survey-text","14","496282","0.0-14.0","1k2n93al72","10","textures_list2","15911","","{""Q0"":""2""}","D63"
"","","","","","survey-text","15","512316","0.0-15.0","1k2n93al72","10","textures_list2","16031","","{""Q0"":""3""}","D87"
"","","","","","survey-text","16","537733","0.0-16.0","1k2n93al72","10","textures_list2","25415","","{""Q0"":""5""}","D56"
"","","","","","survey-text","17","554652","0.0-17.0","1k2n93al72","10","textures_list2","16917","","{""Q0"":""5""}","D93"
"","","","","","survey-text","18","568902","0.0-18.0","1k2n93al72","10","textures_list2","14248","","{""Q0"":""6""}","D4"
"","","","","","survey-text","19","585567","0.0-19.0","1k2n93al72","10","textures_list2","16663","","{""Q0"":""4""}","D9"
"","","","","","survey-text","20","606668","0.0-20.0","1k2n93al72","10","textures_list2","21099","","{""Q0"":""3""}","D73"
"","","","","","survey-text","21","625102","0.0-21.0","1k2n93al72","10","textures_list2","18431","","{""Q0"":""2""}","D5"
"","","","","","survey-text","22","642469","0.0-22.0","1k2n93al72","10","textures_list2","17365","","{""Q0"":""3""}","D45"
"","","","","","survey-text","23","656719","0.0-23.0","1k2n93al72","10","textures_list2","14247","","{""Q0"":""7""}","D16"
"","","","","","survey-text","24","675900","0.0-24.0","1k2n93al72","10","textures_list2","19179","","{""Q0"":""2""}","D99*"
"","","","","","survey-text","25","708333","0.0-25.0","1k2n93al72","10","textures_list2","32431","","{""Q0"":""4""}","D11"
"","","","","","survey-text","26","726237","0.0-26.0","1k2n93al72","10","textures_list2","17902","","{""Q0"":""2""}","D54"
"","","","","","survey-text","27","746770","0.0-27.0","1k2n93al72","10","textures_list2","20531","","{""Q0"":""6""}","D102*"
"","","","","","survey-text","28","762233","0.0-28.0","1k2n93al72","10","textures_list2","15461","","{""Q0"":""6""}","D32"
"","","","","","survey-text","29","782452","0.0-29.0","1k2n93al72","10","textures_list2","20217","","{""Q0"":""3""}","D112"
"","","","","","survey-text","30","799620","0.0-30.0","1k2n93al72","10","textures_list2","17166","","{""Q0"":""4""}","D33"
"","","","","","survey-text","31","817918","0.0-31.0","1k2n93al72","10","textures_list2","18295","","{""Q0"":""7""}","D17"
"","","","","","survey-text","32","844090","0.0-32.0","1k2n93al72","10","textures_list2","26170","","{""Q0"":""2""}","D71"
"","","","","","survey-text","33","858001","0.0-33.0","1k2n93al72","10","textures_list2","13908","","{""Q0"":""6""}","D103"
"","","","","","survey-text","34","879934","0.0-34.0","1k2n93al72","10","textures_list2","21931","","{""Q0"":""4""}","D59"
"","","","","","survey-text","35","897604","0.0-35.0","1k2n93al72","10","textures_list2","17668","","{""Q0"":""5""}","D84"
"","","","","","survey-text","36","916885","0.0-36.0","1k2n93al72","10","textures_list2","19279","","{""Q0"":""7""}","D51*"
"","","","","","survey-text","37","943418","0.0-37.0","1k2n93al72","10","textures_list2","26530","","{""Q0"":""3""}","D65"
"","","","","","survey-text","38","962267","0.0-38.0","1k2n93al72","10","textures_list2","18847","","{""Q0"":""6""}","D44"
"","","","","","survey-text","39","981407","0.0-39.0","1k2n93al72","10","textures_list2","19137","","{""Q0"":""3""}","D12"
"","","","","","survey-text","40","999517","0.0-40.0","1k2n93al72","10","textures_list2","18108","","{""Q0"":""2""}","D7"
"","","","","","survey-text","41","1033187","0.0-41.0","1k2n93al72","10","textures_list2","33668","","{""Q0"":""6""}","D57"
