"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","participant_id","list_name","rt","stimulus","response","texture"
"","","","","","survey-text","10","354043","0.0-10.0","g3f0xr2mx3","26","textures_list3","26639","","{""Q0"":""3""}","D60"
"","","","","","survey-text","11","373315","0.0-11.0","g3f0xr2mx3","26","textures_list3","19271","","{""Q0"":""1""}","D95"
"","","","","","survey-text","12","398883","0.0-12.0","g3f0xr2mx3","26","textures_list3","25566","","{""Q0"":""4""}","D76"
"","","","","","survey-text","13","417499","0.0-13.0","g3f0xr2mx3","26","textures_list3","18614","","{""Q0"":""6""}","D19"
"","","","","","survey-text","14","436323","0.0-14.0","g3f0xr2mx3","26","textures_list3","18822","","{""Q0"":""5""}","D108"
"","","","","","survey-text","15","456555","0.0-15.0","g3f0xr2mx3","26","textures_list3","20230","","{""Q0"":""6""}","D82"
"","","","","","survey-text","16","471363","0.0-16.0","g3f0xr2mx3","26","textures_list3","14806","","{""Q0"":""6""}","D48"
"","","","","","survey-text","17","494970","0.0-17.0","g3f0xr2mx3","26","textures_list3","23606","","{""Q0"":""2""}","D40"
"","","","","","survey-text","18","516258","0.0-18.0","g3f0xr2mx3","26","textures_list3","21286","","{""Q0"":""5""}","D50"
"","","","","","survey-text","19","537530","0.0-19.0","g3f0xr2mx3","26","textures_list3","21270","","{""Q0"":""5""}","D90"
"","","","","","survey-text","20","559634","0.0-20.0","g3f0xr2mx3","26","textures_list3","22102","","{""Q0"":""4""}","D41"
"","","","","","survey-text","21","585458","0.0-21.0","g3f0xr2mx3","26","textures_list3","25823","","{""Q0"":""3""}","D10"
"","","","","","survey-text","22","607050","0.0-22.0","g3f0xr2mx3","26","textures_list3","21590","","{""Q0"":""7""}","D52"
"","","","","","survey-text","23","628018","0.0-23.0","g3f0xr2mx3","26","textures_list3","20966","","{""Q0"":""6""}","D15"
"","","","","","survey-text","24","653650","0.0-24.0","g3f0xr2mx3","26","textures_list3","25630","","{""Q0"":""5""}","D61"
"","","","","","survey-text","25","680225","0.0-25.0","g3f0xr2mx3","26","textures_list3","26574","","{""Q0"":""4""}","D109"
"","","","","","survey-text","26","695713","0.0-26.0","g3f0xr2mx3","26","textures_list3","15486","","{""Q0"":""2""}","D98"
"","","","","","survey-text","27","717385","0.0-27.0","g3f0xr2mx3","26","textures_list3","21670","","{""Q0"":""4""}","D39"
"","","","","","survey-text","28","742689","0.0-28.0","g3f0xr2mx3","26","textures_list3","25302","","{""Q0"":""5""}","D47*"
"","","","","","survey-text","29","759345","0.0-29.0","g3f0xr2mx3","26","textures_list3","16654","","{""Q0"":""7""}","D38"
"","","","","","survey-text","30","777793","0.0-30.0","g3f0xr2mx3","26","textures_list3","18446","","{""Q0"":""4""}","D29"
"","","","","","survey-text","31","795697","0.0-31.0","g3f0xr2mx3","26","textures_list3","17902","","{""Q0"":""3""}","D13"
"","","","","","survey-text","32","812128","0.0-32.0","g3f0xr2mx3","26","textures_list3","16430","","{""Q0"":""2""}","D100"
"","","","","","survey-text","33","825704","0.0-33.0","g3f0xr2mx3","26","textures_list3","13574","","{""Q0"":""7""}","D53"
"","","","","","survey-text","34","844864","0.0-34.0","g3f0xr2mx3","26","textures_list3","19158","","{""Q0"":""4""}","D1"
"","","","","","survey-text","35","859824","0.0-35.0","g3f0xr2mx3","26","textures_list3","14958","","{""Q0"":""3""}","D107"
"","","","","","survey-text","36","885184","0.0-36.0","g3f0xr2mx3","26","textures_list3","25358","","{""Q0"":""6""}","D77"
"","","","","","survey-text","37","899888","0.0-37.0","g3f0xr2mx3","26","textures_list3","14702","","{""Q0"":""7""}","D14"
"","","","","","survey-text","38","923096","0.0-38.0","g3f0xr2mx3","26","textures_list3","23206","","{""Q0"":""1""}","D37"
"","","","","","survey-text","39","937456","0.0-39.0","g3f0xr2mx3","26","textures_list3","14358","","{""Q0"":""7""}","D22"
"","","","","","survey-text","40","959736","0.0-40.0","g3f0xr2mx3","26","textures_list3","22278","","{""Q0"":""2""}","D23"
"","","","","","survey-text","41","981495","0.0-41.0","g3f0xr2mx3","26","textures_list3","21759","","{""Q0"":""5""}","D46"
