"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","participant_id","list_name","rt","stimulus","response","texture"
"","","","","","survey-text","12","404522","0.0-12.0","9on74s8wfv","25","textures_list2","16502","","{""Q0"":""5""}","D101"
"","","","","","survey-text","13","424458","0.0-13.0","9on74s8wfv","25","textures_list2","19934","","{""Q0"":""4""}","D28"
"","","","","","survey-text","14","463858","0.0-14.0","9on74s8wfv","25","textures_list2","39398","","{""Q0"":""6""}","D84"
"","","","","","survey-text","15","492121","0.0-15.0","9on74s8wfv","25","textures_list2","28262","","{""Q0"":""5""}","D75"
"","","","","","survey-text","16","520713","0.0-16.0","9on74s8wfv","25","textures_list2","28590","","{""Q0"":""4""}","D12"
"","","","","","survey-text","17","536881","0.0-17.0","9on74s8wfv","25","textures_list2","16166","","{""Q0"":""5""}","D87"
"","","","","","survey-text","18","571209","0.0-18.0","9on74s8wfv","25","textures_list2","34326","","{""Q0"":""4""}","D74"
"","","","","","survey-text","19","601297","0.0-19.0","9on74s8wfv","25","textures_list2","30086","","{""Q0"":""3""}","D7"
"","","","","","survey-text","20","637032","0.0-20.0","9on74s8wfv","25","textures_list2","35734","","{""Q0"":""4""}","D51*"
"","","","","","survey-text","21","668456","0.0-21.0","9on74s8wfv","25","textures_list2","31422","","{""Q0"":""4""}","D63"
"","","","","","survey-text","22","684296","0.0-22.0","9on74s8wfv","25","textures_list2","15838","","{""Q0"":""6""}","D9"
"","","","","","survey-text","23","708424","0.0-23.0","9on74s8wfv","25","textures_list2","24126","","{""Q0"":""5""}","D5"
"","","","","","survey-text","24","727608","0.0-24.0","9on74s8wfv","25","textures_list2","19182","","{""Q0"":""7""}","D17"
"","","","","","survey-text","25","745104","0.0-25.0","9on74s8wfv","25","textures_list2","17494","","{""Q0"":""6""}","D24"
"","","","","","survey-text","26","760984","0.0-26.0","9on74s8wfv","25","textures_list2","15878","","{""Q0"":""6""}","D93"
"","","","","","survey-text","27","782175","0.0-27.0","9on74s8wfv","25","textures_list2","21190","","{""Q0"":""5""}","D59"
"","","","","","survey-text","28","799199","0.0-28.0","9on74s8wfv","25","textures_list2","17022","","{""Q0"":""4""}","D97"
"","","","","","survey-text","29","821375","0.0-29.0","9on74s8wfv","25","textures_list2","22174","","{""Q0"":""5""}","D105"
"","","","","","survey-text","30","833167","0.0-30.0","9on74s8wfv","25","textures_list2","11790","","{""Q0"":""6""}","D4"
"","","","","","survey-text","31","849279","0.0-31.0","9on74s8wfv","25","textures_list2","16111","","{""Q0"":""6""}","D11"
"","","","","","survey-text","32","864111","0.0-32.0","9on74s8wfv","25","textures_list2","14830","","{""Q0"":""5""}","D33"
"","","","","","survey-text","33","880391","0.0-33.0","9on74s8wfv","25","textures_list2","16278","","{""Q0"":""4""}","D54"
"","","","","","survey-text","34","900167","0.0-34.0","9on74s8wfv","25","textures_list2","19774","","{""Q0"":""3""}","D71"
"","","","","","survey-text","35","912279","0.0-35.0","9on74s8wfv","25","textures_list2","12110","","{""Q0"":""4""}","D56"
"","","","","","survey-text","36","937110","0.0-36.0","9on74s8wfv","25","textures_list2","24830","","{""Q0"":""4""}","D73"
"","","","","","survey-text","37","952590","0.0-37.0","9on74s8wfv","25","textures_list2","15478","","{""Q0"":""6""}","D103"
"","","","","","survey-text","38","963950","0.0-38.0","9on74s8wfv","25","textures_list2","11358","","{""Q0"":""5""}","D32"
"","","","","","survey-text","39","978086","0.0-39.0","9on74s8wfv","25","textures_list2","14134","","{""Q0"":""4""}","D45"
"","","","","","survey-text","40","988894","0.0-40.0","9on74s8wfv","25","textures_list2","10806","","{""Q0"":""3""}","D99*"
"","","","","","survey-text","41","1024910","0.0-41.0","9on74s8wfv","25","textures_list2","36014","","{""Q0"":""6""}","D102*"
