"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","participant_id","list_name","rt","stimulus","response","texture"
"","","","","","survey-text","10","278607","0.0-10.0","qmhwtgkrvx","14","textures_list3","14990","","{""Q0"":""2""}","D30"
"","","","","","survey-text","11","291033","0.0-11.0","qmhwtgkrvx","14","textures_list3","12424","","{""Q0"":""2""}","D60"
"","","","","","survey-text","12","303141","0.0-12.0","qmhwtgkrvx","14","textures_list3","12107","","{""Q0"":""4""}","D10"
"","","","","","survey-text","13","314240","0.0-13.0","qmhwtgkrvx","14","textures_list3","11096","","{""Q0"":""3""}","D107"
"","","","","","survey-text","14","324736","0.0-14.0","qmhwtgkrvx","14","textures_list3","10493","","{""Q0"":""5""}","D13"
"","","","","","survey-text","15","338543","0.0-15.0","qmhwtgkrvx","14","textures_list3","13805","","{""Q0"":""7""}","D85"
"","","","","","survey-text","16","354864","0.0-16.0","qmhwtgkrvx","14","textures_list3","16319","","{""Q0"":""5""}","D29"
"","","","","","survey-text","17","366770","0.0-17.0","qmhwtgkrvx","14","textures_list3","11905","","{""Q0"":""5""}","D40"
"","","","","","survey-text","18","378564","0.0-18.0","qmhwtgkrvx","14","textures_list3","11793","","{""Q0"":""7""}","D14"
"","","","","","survey-text","19","390196","0.0-19.0","qmhwtgkrvx","14","textures_list3","11632","","{""Q0"":""2""}","D98"
"","","","","","survey-text","20","404812","0.0-20.0","qmhwtgkrvx","14","textures_list3","14615","","{""Q0"":""5""}","D47*"
"","","","","","survey-text","21","417751","0.0-21.0","qmhwtgkrvx","14","textures_list3","12937","","{""Q0"":""4""}","D67"
"","","","","","survey-text","22","431355","0.0-22.0","qmhwtgkrvx","14","textures_list3","13603","","{""Q0"":""5""}","D61"
"","","","","","survey-text","23","443858","0.0-23.0","qmhwtgkrvx","14","textures_list3","12501","","{""Q0"":""3""}","D95"
"","","","","","survey-text","24","457324","0.0-24.0","qmhwtgkrvx","14","textures_list3","13465","","{""Q0"":""6""}","D82"
"","","","","","survey-text","25","468064","0.0-25.0","qmhwtgkrvx","14","textures_list3","10738","","{""Q0"":""2""}","D27"
"","","","","","survey-text","26","480718","0.0-26.0","qmhwtgkrvx","14","textures_list3","12653","","{""Q0"":""5""}","D50"
"","","","","","survey-text","27","491369","0.0-27.0","qmhwtgkrvx","14","textures_list3","10648","","{""Q0"":""4""}","D39"
"","","","","","survey-text","28","501839","0.0-28.0","qmhwtgkrvx","14","textures_list3","10469","","{""Q0"":""2""}","D46"
"","","","","","survey-text","29","511908","0.0-29.0","qmhwtgkrvx","14","textures_list3","10067","","{""Q0"":""7""}","D52"
"","","","","","survey-text","30","525866","0.0-30.0","qmhwtgkrvx","14","textures_list3","13956","","{""Q0"":""5""}","D19"
"","","","","","survey-text","31","539089","0.0-31.0","qmhwtgkrvx","14","textures_list3","13220","","{""Q0"":""3""}","D37"
"","","","","","survey-text","32","549619","0.0-32.0","qmhwtgkrvx","14","textures_list3","10530","","{""Q0"":""4""}","D41"
"","","","","","survey-text","33","562856","0.0-33.0","qmhwtgkrvx","14","textures_list3","13236","","{""Q0"":""3""}","D100"
"","","","","","survey-text","34","572835","0.0-34.0","qmhwtgkrvx","14","textures_list3","9978","","{""Q0"":""7""}","D53"
"","","","","","survey-text","35","584371","0.0-35.0","qmhwtgkrvx","14","textures_list3","11531","","{""Q0"":""5""}","D1"
"","","","","","survey-text","36","594843","0.0-36.0","qmhwtgkrvx","14","textures_list3","10471","","{""Q0"":""6""}","D38"
"","","","","","survey-text","37","609278","0.0-37.0","qmhwtgkrvx","14","textures_list3","14433","","{""Q0"":""4""}","D76"
"","","","","","survey-text","38","621694","0.0-38.0","qmhwtgkrvx","14","textures_list3","12415","","{""Q0"":""4""}","D48"
"","","","","","survey-text","39","637133","0.0-39.0","qmhwtgkrvx","14","textures_list3","15437","","{""Q0"":""5""}","D22"
"","","","","","survey-text","40","649949","0.0-40.0","qmhwtgkrvx","14","textures_list3","12815","","{""Q0"":""3""}","D15"
"","","","","","survey-text","41","663386","0.0-41.0","qmhwtgkrvx","14","textures_list3","13434","","{""Q0"":""4""}","D109"
